PRICE,ROOMS,BATHROOMS,SURFACE,CITY,DISTRICT,ASSET_TYPE
208000,3,1,86,Palermo,Palermo Soho,Departamento
329000,5,1,485,Vicente López,Florida,Casa
790000,4,3,126,Palermo,Palermo Chico,Departamento
575000,6,2,225,Vicente López,Olivos,Casa
259900,3,2,104,Vicente López,Olivos,PH
358000,6,3,280,Vicente López,Carapachay,Casa
165000,4,2,266,Vicente López,Munro,Casa
147000,2,1,46,Palermo,Palermo Viejo,Departamento
185000,3,1,65,Vicente López,Olivos,Departamento
290000,2,2,120,Palermo,Palermo Soho,Departamento
440000,2,2,81,Palermo,Palermo Chico,Departamento
400000,2,2,81,Palermo,Palermo Chico,Departamento
159500,2,1,68,Vicente López,Vicente López,Departamento
143000,2,1,67,Vicente López,Olivos,Departamento
115000,2,1,34,Vicente López,Vicente López,Departamento
140000,2,1,43,Vicente López,Vicente López,Departamento
148900,2,1,55,Vicente López,Olivos,Departamento
147000,2,1,55,Vicente López,Olivos,Departamento
235000,5,2,199,Vicente López,Olivos,Casa
273000,3,1,69,Palermo,Palermo Hollywood,Departamento
395000,3,2,111,Palermo,Palermo Hollywood,Departamento
345000,3,2,82,Palermo,Palermo Soho,Departamento
373000,3,2,113,Vicente López,Olivos,Departamento
349000,3,2,113,Vicente López,Olivos,Departamento
1300000,5,3,203,Vicente López,Vicente López,Departamento
287500,4,1,200,Vicente López,La Lucila,PH
690000,4,3,400,Vicente López,Olivos,Casa
690000,4,3,330,Vicente López,Olivos,Casa
287500,4,1,200,Vicente López,La Lucila,Casa
99500,1,1,40,Palermo,Palermo Soho,Departamento
101500,1,1,40,Palermo,Palermo Soho,Departamento
162000,1,1,37,Vicente López,Vicente López,Departamento
105000,2,1,42,Palermo,Palermo Hollywood,Departamento
330000,3,2,82,Vicente López,Olivos,Departamento
330000,3,2,82,Vicente López,Olivos,Departamento
266600,2,1,59,Vicente López,Vicente López,Departamento
295000,3,2,100,Palermo,Palermo Soho,PH
225000,3,1,70,Palermo,Palermo Hollywood,PH
120000,3,1,63,Vicente López,Munro,PH
235000,3,1,120,Vicente López,Olivos,PH
183000,4,2,138,Vicente López,Olivos,PH
540000,3,2,179,Palermo,Palermo Soho,Departamento
606700,3,3,135,Vicente López,Olivos,Departamento
169000,3,1,120,Vicente López,Florida,Departamento
218000,3,2,93,Vicente López,Florida,Departamento
305000,3,2,95,Vicente López,Olivos,Departamento
325000,3,2,154,Vicente López,Florida,Departamento
169000,3,1,100,Vicente López,Florida,Departamento
178000,3,2,95,Vicente López,Florida,Departamento
225000,5,2,142,Vicente López,Olivos,Casa
405000,5,2,312,Vicente López,Olivos,Casa
199900,4,1,213,Vicente López,Munro,Casa
252000,4,2,100,Palermo,Palermo Hollywood,Departamento
565000,4,2,155,Vicente López,Vicente López,Departamento
845000,4,4,166,Vicente López,Olivos,Departamento
550000,4,3,178,Vicente López,Olivos,Departamento
163000,4,1,64,Vicente López,Florida,Departamento
245000,5,2,240,Vicente López,Florida Oeste,Casa
980000,5,3,441,Vicente López,Vicente López,Casa
180000,5,2,425,Vicente López,Munro,Casa
3800000,6,5,399,Palermo,Palermo Chico,Departamento
385000,8,3,180,Palermo,Palermo Chico,Departamento
275000,3,1,79,Vicente López,Florida,PH
89000,3,1,169,Vicente López,Villa Martelli,PH
240000,4,2,105,Vicente López,Munro,PH
950000,4,5,528,Vicente López,Vicente López,Casa
550000,5,2,360,Vicente López,La Lucila,Casa
220000,2,2,76,Vicente López,Vicente López,Oficina
88000,1,1,35,Palermo,Palermo Hollywood,Departamento
124000,1,1,34,Palermo,Palermo Chico,Departamento
135000,2,1,42,Palermo,Palermo Hollywood,Departamento
105000,1,1,27,Palermo,Palermo Soho,Departamento
109500,1,1,40,Palermo,Palermo Soho,Departamento
337000,2,3,113,Vicente López,Olivos,Departamento
265000,2,1,57,Vicente López,Olivos,Departamento
360000,4,2,151,Vicente López,Olivos,Departamento
230000,2,1,55,Vicente López,Olivos,Departamento
225000,2,1,56,Vicente López,Olivos,Departamento
112000,1,1,34,Vicente López,Olivos,Departamento
158000,2,1,46,Palermo,Palermo Soho,Departamento
140000,2,1,53,Palermo,Palermo Soho,Departamento
320000,3,2,120,Palermo,Palermo Hollywood,PH
1000000,5,3,260,Palermo,Palermo Chico,Departamento
159000,3,1,56,Palermo,Palermo Soho,Departamento
140000,3,1,50,Vicente López,Olivos,Departamento
279000,4,1,102,Palermo,Palermo Soho,Departamento
400000,4,2,115,Palermo,Palermo Chico,Departamento
1100000,6,3,268,Palermo,Palermo Chico,Departamento
240000,4,2,87,Palermo,Palermo Hollywood,Departamento
250000,2,2,97,Palermo,Palermo Viejo,Departamento
580000,3,2,180,Palermo,Palermo Soho,Departamento
150000,3,1,100,Vicente López,Florida,Departamento
259000,4,1,375,Vicente López,Munro,Casa
1100000,4,4,155,Vicente López,Vicente López,Departamento
630000,3,3,330,Vicente López,Olivos,Casa
180000,2,1,72,Vicente López,Vicente López,Casa
254450,1,1,55,Palermo,Palermo Hollywood,Departamento
486000,3,2,115,Vicente López,Olivos,Departamento
250000,3,2,98,Vicente López,Olivos,Departamento
250000,3,2,98,Vicente López,Olivos,Departamento
115000,2,1,66,Vicente López,Villa Martelli,Departamento
435000,3,2,148,Vicente López,Olivos,Local comercial
150000,2,1,173,Vicente López,Carapachay,PH
195000,2,1,59,Palermo,Palermo Soho,Departamento
230000,3,2,84,Palermo,Palermo Hollywood,PH
188000,3,2,190,Vicente López,Carapachay,PH
215000,3,1,72,Palermo,Palermo Soho,Departamento
184800,3,2,66,Palermo,Palermo Soho,Departamento
720000,3,3,105,Palermo,Palermo Chico,Departamento
220000,3,1,77,Vicente López,Olivos,Departamento
548000,5,2,348,Vicente López,Florida,Casa
305000,4,2,99,Palermo,Palermo Chico,Departamento
330000,4,2,111,Vicente López,Olivos,Departamento
245000,5,2,240,Vicente López,Florida Oeste,Casa
595000,8,3,559,Vicente López,Florida,Casa
1250000,6,3,255,Palermo,Palermo Chico,Departamento
147000,2,1,52,Palermo,Palermo Soho,Departamento
147000,3,1,52,Vicente López,Vicente López,PH
290000,4,2,134,Vicente López,Olivos,Casa
255000,5,2,148,Vicente López,Florida,Casa
285000,5,3,358,Vicente López,Vicente López,Casa
125000,2,1,42,Vicente López,Olivos,PH
138000,3,1,62,Vicente López,Villa Martelli,PH
430000,4,2,104,Palermo,Palermo Chico,Departamento
83200,1,1,28,Palermo,Palermo Soho,Departamento
255000,3,1,74,Vicente López,Olivos,Departamento
92500,1,1,28,Vicente López,Olivos,Departamento
220000,2,1,53,Vicente López,Olivos,Departamento
215000,2,1,57,Vicente López,Olivos,Departamento
168000,1,1,48,Vicente López,Olivos,Departamento
189000,4,2,217,Vicente López,Vicente López,PH
184000,3,1,87,Vicente López,Florida,PH
455000,3,1,111,Vicente López,Olivos,Departamento
315000,4,3,350,Vicente López,Florida Oeste,Casa
210000,4,2,225,Vicente López,Carapachay,Casa
340000,5,2,169,Vicente López,Olivos,Casa
319000,5,3,151,Vicente López,Olivos,Casa
320000,5,2,280,Vicente López,Olivos,Casa
340000,3,2,135,Palermo,Palermo Hollywood,Casa
270000,3,2,100,Palermo,Palermo Soho,Casa
145000,2,2,64,Palermo,Palermo Hollywood,Casa
276000,3,2,85,Palermo,Palermo Hollywood,Departamento
164000,2,1,80,Palermo,Palermo Soho,Departamento
199776,2,1,62,Palermo,Palermo Hollywood,Departamento
190000,3,2,88,Palermo,Palermo Soho,Departamento
230000,3,2,75,Palermo,Palermo Viejo,Departamento
440000,4,2,138,Palermo,Palermo Viejo,Departamento
180000,1,1,85,Palermo,Palermo Viejo,Departamento
4580000,6,5,602,Palermo,Palermo Chico,Departamento
278000,2,2,90,Palermo,Palermo Hollywood,Departamento
880000,4,2,188,Palermo,Palermo Chico,Departamento
328000,2,1,114,Palermo,Palermo Viejo,Departamento
320000,4,3,110,Palermo,Palermo Soho,Departamento
270000,2,1,71,Palermo,Palermo Hollywood,Departamento
680000,3,4,182,Palermo,Palermo Chico,Departamento
190000,2,1,57,Palermo,Palermo Hollywood,Departamento
160000,4,2,79,Palermo,Palermo Soho,Departamento
410000,3,3,110,Palermo,Palermo Viejo,Departamento
530000,4,3,269,Vicente López,Vicente López,Departamento
172000,3,1,88,Vicente López,Florida,Departamento
168000,3,1,70,Vicente López,Munro,PH
370000,4,1,115,Vicente López,Florida,Casa
99800,1,1,44,Palermo,Palermo Hollywood,Departamento
135000,1,1,38,Palermo,Palermo Hollywood,Departamento
1100000,4,2,154,Palermo,Palermo Chico,Departamento
111400,1,1,45,Palermo,Palermo Hollywood,Departamento
380000,2,1,73,Vicente López,Olivos,Departamento
149000,3,1,72,Vicente López,Munro,Departamento
345000,4,2,103,Vicente López,Olivos,PH
475000,1,2,85,Palermo,Palermo Viejo,Departamento
490000,3,2,142,Vicente López,Olivos,Departamento
220000,4,2,70,Palermo,Palermo Hollywood,PH
168000,3,1,98,Vicente López,Munro,PH
225000,4,1,148,Vicente López,Carapachay,Casa
385000,6,4,197,Vicente López,Olivos,Casa
127000,2,2,68,Vicente López,Florida,Departamento
385000,4,2,115,Vicente López,Olivos,Departamento
270000,2,2,50,Vicente López,Vicente López,Departamento
300000,2,2,161,Vicente López,Florida,Local comercial
139000,2,1,37,Palermo,Palermo Chico,Departamento
106500,1,1,40,Palermo,Palermo Soho,Departamento
109500,1,1,40,Palermo,Palermo Soho,Departamento
290000,3,1,83,Vicente López,Olivos,Departamento
305000,5,2,179,Vicente López,Olivos,PH
20000,1,2,168,Vicente López,Florida,Local comercial
130000,2,1,57,Vicente López,Munro,PH
130000,2,1,57,Vicente López,Carapachay,PH
120000,2,1,36,Palermo,Palermo Hollywood,Departamento
220000,3,1,72,Vicente López,La Lucila,PH
165000,3,1,55,Vicente López,Olivos,Casa
230000,3,1,45,Vicente López,Olivos,Casa
520000,3,2,80,Palermo,Palermo Hollywood,Departamento
225000,3,1,83,Palermo,Palermo Viejo,Departamento
260000,3,1,70,Vicente López,Vicente López,Departamento
179000,3,1,64,Vicente López,Olivos,Departamento
229000,3,2,126,Vicente López,Olivos,Local comercial
155000,4,1,95,Vicente López,Olivos,Casa
416000,4,3,240,Vicente López,Florida,Departamento
315000,5,2,146,Vicente López,Olivos,Casa
460000,5,3,220,Vicente López,Florida,Casa
295000,1,2,50,Palermo,Palermo Soho,Local comercial
153000,2,1,49,Palermo,Palermo Hollywood,Departamento
110000,1,1,40,Palermo,Palermo Soho,Departamento
105000,1,1,40,Palermo,Palermo Soho,Departamento
115000,1,1,40,Palermo,Palermo Soho,Departamento
210000,3,1,59,Vicente López,Olivos,Casa
170000,3,2,92,Vicente López,Villa Martelli,PH
270000,4,1,94,Vicente López,Olivos,Departamento
339000,4,2,168,Vicente López,Olivos,Casa
175000,4,1,81,Vicente López,Olivos,Casa
265000,4,1,77,Vicente López,Olivos,Departamento
379000,4,2,150,Vicente López,Olivos,Casa
480000,5,1,320,Vicente López,Carapachay,Casa
270000,4,1,94,Vicente López,Olivos,Departamento
550000,4,3,135,Vicente López,Olivos,Departamento
160000,2,1,48,Palermo,Palermo Soho,Departamento
145000,2,1,52,Palermo,Palermo Soho,Departamento
105100,2,1,33,Palermo,Palermo Soho,Departamento
350000,2,1,87,Palermo,Palermo Chico,Departamento
322000,2,1,70,Vicente López,Olivos,Departamento
305000,2,1,54,Vicente López,Olivos,Departamento
160000,2,1,51,Vicente López,Florida,Departamento
160000,2,1,51,Vicente López,Vicente López,Departamento
70000,1,1,28,Vicente López,Munro,Departamento
325000,2,2,84,Vicente López,Olivos,Departamento
135000,3,1,59,Palermo,Palermo Soho,Departamento
199000,3,1,77,Palermo,Palermo Soho,Departamento
345000,3,1,87,Palermo,Palermo Chico,Departamento
199000,3,2,68,Palermo,Palermo Viejo,Departamento
170000,3,1,200,Vicente López,Munro,Departamento
480000,3,2,101,Vicente López,Olivos,Departamento
148000,3,1,97,Vicente López,Florida Oeste,Departamento
233000,3,3,105,Vicente López,Florida,PH
253000,3,2,87,Vicente López,Vicente López,Departamento
257000,3,2,87,Vicente López,Vicente López,Departamento
480000,5,2,127,Palermo,Palermo Chico,Departamento
900000,4,3,184,Palermo,Palermo Chico,Departamento
158000,4,2,260,Vicente López,Munro,Casa
1980000,5,3,320,Palermo,Palermo Chico,Departamento
140000,2,1,52,Palermo,Palermo Soho,Departamento
290000,2,2,75,Vicente López,Olivos,Departamento
495000,3,2,91,Vicente López,Olivos,Departamento
210000,3,1,62,Vicente López,Olivos,Departamento
405000,3,2,106,Vicente López,Vicente López,Departamento
180000,3,1,67,Vicente López,La Lucila,Departamento
275000,4,2,250,Vicente López,Villa Adelina,Casa
345000,4,2,134,Palermo,Palermo Hollywood,Departamento
430000,4,3,168,Palermo,Palermo Soho,Departamento
245000,3,1,62,Palermo,Palermo Hollywood,PH
119000,1,1,45,Palermo,Palermo Hollywood,Departamento
89000,1,1,34,Palermo,Palermo Soho,Departamento
252000,4,1,121,Palermo,Palermo Hollywood,Casa
138000,1,1,51,Palermo,Palermo Hollywood,Departamento
245000,2,1,45,Palermo,Palermo Hollywood,Departamento
240000,1,1,45,Palermo,Palermo Hollywood,Departamento
355000,4,1,114,Vicente López,La Lucila,Departamento
205000,3,1,70,Vicente López,Olivos,Casa
205000,3,1,70,Vicente López,Olivos,Casa
341000,3,1,186,Vicente López,Vicente López,PH
524000,4,2,152,Vicente López,Olivos,Oficina
165000,2,2,114,Vicente López,Munro,Casa
370000,3,2,110,Vicente López,Vicente López,Departamento
298000,4,2,113,Vicente López,Olivos,Departamento
290000,2,2,74,Vicente López,Olivos,Departamento
340000,3,2,86,Vicente López,Olivos,Departamento
420000,2,3,154,Palermo,Palermo Viejo,Departamento
432000,3,3,310,Vicente López,La Lucila,Casa
258000,5,3,150,Vicente López,Munro,Casa
390000,5,3,220,Vicente López,Vicente López,Casa
985000,4,3,221,Vicente López,La Lucila,Departamento
680000,4,4,205,Vicente López,La Lucila,Departamento
170000,4,1,155,Vicente López,Florida,PH
375000,3,2,89,Palermo,Palermo Chico,Departamento
192000,3,1,83,Vicente López,Olivos,Departamento
105000,2,1,30,Vicente López,Olivos,Departamento
180000,3,1,51,Vicente López,Olivos,Departamento
129000,1,1,33,Vicente López,Florida,Departamento
299000,3,4,262,Vicente López,Vicente López,Departamento
100000,2,1,44,Palermo,Palermo Hollywood,PH
142000,2,1,67,Vicente López,Florida,Casa
115000,2,1,47,Palermo,Palermo Soho,Departamento
235000,2,2,49,Palermo,Palermo Soho,Departamento
97400,2,1,42,Palermo,Palermo Soho,Departamento
175000,2,1,61,Vicente López,Olivos,Departamento
74500,1,1,25,Vicente López,Vicente López,Departamento
165000,3,1,60,Palermo,Palermo Hollywood,PH
245000,3,2,101,Vicente López,Florida,PH
200000,3,1,78,Palermo,Palermo Hollywood,Departamento
270000,3,2,70,Vicente López,Olivos,Departamento
280000,3,1,110,Vicente López,Florida,Departamento
245000,5,1,126,Vicente López,Olivos,PH
4400007,4,4,270,Palermo,Palermo Chico,Departamento
4400007,4,4,270,Palermo,Palermo Chico,Departamento
1900007,5,5,291,Palermo,Palermo Chico,Departamento
420000,5,3,357,Palermo,Palermo Viejo,Departamento
173000,1,1,46,Palermo,Palermo Soho,Departamento
189000,2,1,52,Vicente López,Florida,Departamento
259000,2,1,160,Vicente López,Florida,Departamento
177000,1,1,51,Vicente López,Olivos,Departamento
220000,2,1,60,Palermo,Palermo Hollywood,Departamento
150000,2,1,76,Vicente López,Olivos,Departamento
111000,1,1,50,Vicente López,Florida,Departamento
150000,1,1,76,Vicente López,Olivos,Departamento
225000,3,1,83,Palermo,Palermo Soho,Departamento
123000,3,1,62,Vicente López,Florida,Departamento
262000,3,1,186,Vicente López,Olivos,Departamento
210000,4,2,153,Vicente López,Munro,PH
360000,4,3,177,Vicente López,Olivos,Casa
690000,4,3,212,Vicente López,Olivos,Departamento
4580000,6,5,602,Palermo,Palermo Chico,Departamento
1030000,5,4,274,Palermo,Palermo Chico,Departamento
410000,4,1,155,Palermo,Palermo Soho,PH
1930000,9,3,345,Palermo,Palermo Chico,Casa
195000,6,3,238,Vicente López,Villa Martelli,Casa
270000,3,1,165,Vicente López,Florida,Casa
359000,4,3,170,Vicente López,Olivos,Casa
990000,5,7,560,Vicente López,Olivos,Casa
348000,6,1,156,Vicente López,Florida,Casa
570000,5,3,136,Palermo,Palermo Viejo,Departamento
227900,2,1,62,Palermo,Palermo Soho,Departamento
243900,3,2,69,Palermo,Palermo Soho,Departamento
115000,2,1,37,Palermo,Palermo Hollywood,Departamento
124900,1,1,36,Palermo,Palermo Soho,Departamento
162000,1,1,43,Palermo,Palermo Soho,Departamento
365000,2,1,68,Palermo,Palermo Hollywood,Departamento
122900,1,1,36,Palermo,Palermo Soho,Departamento
259900,3,2,73,Palermo,Palermo Soho,Departamento
167000,2,1,55,Vicente López,Olivos,Departamento
650000,3,2,133,Vicente López,Olivos,Departamento
152000,3,1,55,Vicente López,La Lucila,Departamento
315000,4,2,110,Vicente López,Olivos,Departamento
900000,4,2,155,Vicente López,Olivos,Departamento
179000,3,1,69,Vicente López,Florida,Departamento
179000,3,1,69,Vicente López,Florida,Departamento
87000,2,1,54,Vicente López,Florida,Departamento
180000,4,1,70,Vicente López,Vicente López,Departamento
218000,2,1,51,Vicente López,Olivos,Departamento
160000,1,1,44,Palermo,Palermo Hollywood,Departamento
189000,2,2,55,Palermo,Palermo Soho,Departamento
85000,2,1,29,Palermo,Palermo Hollywood,Departamento
145000,2,1,38,Palermo,Palermo Chico,Departamento
125000,2,1,37,Palermo,Palermo Soho,Departamento
145000,2,1,43,Vicente López,Florida,Departamento
240000,2,2,68,Vicente López,La Lucila,Departamento
115000,3,1,60,Vicente López,Munro,PH
228000,3,1,300,Vicente López,Carapachay,Casa
329000,3,2,75,Palermo,Palermo Chico,Departamento
600000,3,2,126,Vicente López,Olivos,Departamento
350000,4,3,248,Vicente López,Olivos,Casa
240000,4,1,86,Vicente López,Florida,Casa
355000,4,2,180,Vicente López,Florida,Casa
599000,4,2,115,Palermo,Palermo Hollywood,Departamento
950000,4,3,170,Vicente López,Olivos,Departamento
360000,5,2,200,Vicente López,Florida,Casa
1990000,5,6,293,Palermo,Palermo Chico,Departamento
620000,5,3,198,Palermo,Palermo Chico,Departamento
530000,5,3,134,Vicente López,Olivos,Departamento
530000,5,3,134,Vicente López,Olivos,Departamento
160000,1,1,40,Palermo,Palermo Hollywood,Departamento
155000,1,1,44,Vicente López,Vicente López,Departamento
119000,1,1,33,Vicente López,Florida,Departamento
148000,2,1,37,Palermo,Palermo Viejo,PH
142000,2,1,52,Palermo,Palermo Soho,Departamento
120000,2,1,37,Palermo,Palermo Hollywood,Departamento
286000,2,1,53,Palermo,Palermo Soho,Departamento
145000,2,1,65,Palermo,Palermo Hollywood,Departamento
260000,2,1,54,Vicente López,Olivos,Departamento
260000,2,1,54,Vicente López,Olivos,Departamento
